codeDepartement;nomDepartement;codeCirconscription;nomCirconscription;codeCommune;nomCommune
2;Aisne;201;1ère circonscription;02472;Mauregny-en-Haye
2;Aisne;201;1ère circonscription;02473;Mayot
2;Aisne;201;1ère circonscription;02478;Merlieux-et-Fouquerolles
2;Aisne;201;1ère circonscription;02480;Mesbrecourt-Richecourt
2;Aisne;201;1ère circonscription;02482;Meurival
2;Aisne;201;1ère circonscription;02486;Missy-lès-Pierrepont
2;Aisne;201;1ère circonscription;02489;Molinchart
2;Aisne;201;1ère circonscription;02490;Monampteuil
2;Aisne;201;1ère circonscription;02492;Monceau-lès-Leups
2;Aisne;201;1ère circonscription;02497;Mons-en-Laonnois
2;Aisne;201;1ère circonscription;02498;Montaigu
2;Aisne;201;1ère circonscription;02499;Montbavin
2;Aisne;201;1ère circonscription;02501;Montchâlons
2;Aisne;201;1ère circonscription;02502;Montcornet
2;Aisne;201;1ère circonscription;02508;Monthenault
2;Aisne;201;1ère circonscription;02517;Montigny-sur-Crécy
2;Aisne;201;1ère circonscription;02519;Montloué
2;Aisne;201;1ère circonscription;02526;Morgny-en-Thiérache
2;Aisne;201;1ère circonscription;02529;Mortiers
2;Aisne;201;1ère circonscription;02530;Moulins
2;Aisne;201;1ère circonscription;02531;Moussy-Verneuil
2;Aisne;201;1ère circonscription;02534;Muscourt
2;Aisne;201;1ère circonscription;02541;Neufchâtel-sur-Aisne
2;Aisne;201;1ère circonscription;02550;Neuville-sur-Ailette
2;Aisne;201;1ère circonscription;02553;Nizy-le-Comte
2;Aisne;201;1ère circonscription;02556;Noircourt
2;Aisne;201;1ère circonscription;02559;Nouvion-et-Catillon
2;Aisne;201;1ère circonscription;02560;Nouvion-le-Comte
2;Aisne;201;1ère circonscription;02561;Nouvion-le-Vineux
2;Aisne;201;1ère circonscription;02565;OEuilly
2;Aisne;201;1ère circonscription;02572;Orainville
2;Aisne;201;1ère circonscription;02573;Orgeval
2;Aisne;201;1ère circonscription;02578;Oulches-la-Vallée-Foulon
2;Aisne;201;1ère circonscription;02582;Paissy
2;Aisne;201;1ère circonscription;02583;Pancy-Courtecon
2;Aisne;201;1ère circonscription;02586;Parfondeval
2;Aisne;201;1ère circonscription;02587;Parfondru
2;Aisne;201;1ère circonscription;02588;Pargnan
2;Aisne;201;1ère circonscription;02591;Pargny-les-Bois
2;Aisne;201;1ère circonscription;02601;Pignicourt
2;Aisne;201;1ère circonscription;02602;Pinon
2;Aisne;201;1ère circonscription;02609;Ployart-et-Vaurseine
2;Aisne;201;1ère circonscription;02613;Pontavert
2;Aisne;201;1ère circonscription;02617;Pouilly-sur-Serre
2;Aisne;201;1ère circonscription;02619;Prémontré
2;Aisne;201;1ère circonscription;02621;Presles-et-Thierny
2;Aisne;201;1ère circonscription;02626;Prouvais
2;Aisne;201;1ère circonscription;02627;Proviseux-et-Plesnoy
2;Aisne;201;1ère circonscription;02634;Raillimont
2;Aisne;201;1ère circonscription;02638;Remies
2;Aisne;201;1ère circonscription;02641;Renneval
2;Aisne;201;1ère circonscription;02642;Résigny
2;Aisne;201;1ère circonscription;02651;Rogécourt
2;Aisne;201;1ère circonscription;02656;Roucy
2;Aisne;201;1ère circonscription;02660;Rouvroy-sur-Serre
2;Aisne;201;1ère circonscription;02661;Royaucourt-et-Chailvet
2;Aisne;201;1ère circonscription;02666;Rozoy-sur-Serre
2;Aisne;201;1ère circonscription;02675;Sainte-Croix
2;Aisne;201;1ère circonscription;02676;Saint-Erme-Outre-et-Ramecourt
2;Aisne;201;1ère circonscription;02678;Sainte-Geneviève
2;Aisne;201;1ère circonscription;02680;Saint-Gobain
2;Aisne;201;1ère circonscription;02685;Saint-Nicolas-aux-Bois
2;Aisne;201;1ère circonscription;02690;Sainte-Preuve
2;Aisne;201;1ère circonscription;02696;Saint-Thomas
2;Aisne;201;1ère circonscription;02697;Samoussy
2;Aisne;201;1ère circonscription;02705;La Selve
2;Aisne;201;1ère circonscription;02716;Servais
2;Aisne;201;1ère circonscription;02720;Sissonne
2;Aisne;201;1ère circonscription;02723;Soize
2;Aisne;201;1ère circonscription;02743;Le Thuel
2;Aisne;201;1ère circonscription;02746;Travecy
2;Aisne;201;1ère circonscription;02751;Trucy
2;Aisne;201;1ère circonscription;02755;Urcel
2;Aisne;201;1ère circonscription;02761;Variscourt
2;Aisne;201;1ère circonscription;02764;Vassogne
2;Aisne;201;1ère circonscription;02765;Vaucelles-et-Beffecourt
2;Aisne;201;1ère circonscription;02768;Vauxaillon
2;Aisne;201;1ère circonscription;02778;Vendresse-Beaulne
2;Aisne;201;1ère circonscription;02787;Verneuil-sur-Serre
2;Aisne;201;1ère circonscription;02788;Versigny
2;Aisne;201;1ère circonscription;02791;Veslud
2;Aisne;201;1ère circonscription;02801;Vigneux-Hocquet
2;Aisne;201;1ère circonscription;02802;La Ville-aux-Bois-lès-Dizy
2;Aisne;201;1ère circonscription;02803;La Ville-aux-Bois-lès-Pontavert
2;Aisne;201;1ère circonscription;02819;Vincy-Reuil-et-Magny
2;Aisne;201;1ère circonscription;02821;Vivaise
2;Aisne;201;1ère circonscription;02824;Vorges
2;Aisne;201;1ère circonscription;02834;Wissignicourt
2;Aisne;202;2ème circonscription;02009;Alaincourt
2;Aisne;202;2ème circonscription;02019;Annois
2;Aisne;202;2ème circonscription;02025;Artemps
2;Aisne;202;2ème circonscription;02029;Attilly
2;Aisne;202;2ème circonscription;02030;Aubencheul-aux-Bois
2;Aisne;202;2ème circonscription;02032;Aubigny-aux-Kaisnes
2;Aisne;202;2ème circonscription;02057;Beaurevoir
2;Aisne;202;2ème circonscription;02060;Beauvois-en-Vermandois
2;Aisne;202;2ème circonscription;02063;Bellenglise
2;Aisne;202;2ème circonscription;02065;Bellicourt
2;Aisne;202;2ème circonscription;02066;Benay
2;Aisne;202;2ème circonscription;02075;Berthenicourt
2;Aisne;202;2ème circonscription;02100;Bony
2;Aisne;202;2ème circonscription;02117;Bray-Saint-Christophe
2;Aisne;202;2ème circonscription;02123;Brissay-Choigny
2;Aisne;202;2ème circonscription;02124;Brissy-Hamégicourt
2;Aisne;202;2ème circonscription;02142;Castres
2;Aisne;202;2ème circonscription;02143;Le Catelet
2;Aisne;202;2ème circonscription;02144;Caulaincourt
2;Aisne;202;2ème circonscription;02149;Cerizy
2;Aisne;202;2ème circonscription;02170;Châtillon-sur-Oise
2;Aisne;202;2ème circonscription;02199;Clastres
2;Aisne;202;2ème circonscription;02214;Contescourt
2;Aisne;202;2ème circonscription;02246;Cugny
2;Aisne;202;2ème circonscription;02257;Dallon
2;Aisne;202;2ème circonscription;02270;Douchy
2;Aisne;202;2ème circonscription;02273;Dury
2;Aisne;202;2ème circonscription;02287;Essigny-le-Grand
2;Aisne;202;2ème circonscription;02288;Essigny-le-Petit
2;Aisne;202;2ème circonscription;02291;Estrées
2;Aisne;202;2ème circonscription;02296;Etreillers
2;Aisne;202;2ème circonscription;02303;Fayet
2;Aisne;202;2ème circonscription;02310;Fieulaine
2;Aisne;202;2ème circonscription;02315;Flavy-le-Martel
2;Aisne;202;2ème circonscription;02317;Fluquières
2;Aisne;202;2ème circonscription;02319;Fonsomme
2;Aisne;202;2ème circonscription;02320;Fontaine-lès-Clercs
2;Aisne;202;2ème circonscription;02322;Fontaine-Notre-Dame
2;Aisne;202;2ème circonscription;02327;Foreste
2;Aisne;202;2ème circonscription;02330;Francilly-Selency
2;Aisne;202;2ème circonscription;02340;Gauchy
2;Aisne;202;2ème circonscription;02343;Germaine
2;Aisne;202;2ème circonscription;02345;Gibercourt
2;Aisne;202;2ème circonscription;02352;Gouy
2;Aisne;202;2ème circonscription;02355;Gricourt
2;Aisne;202;2ème circonscription;02359;Grugies
2;Aisne;202;2ème circonscription;02367;Happencourt
2;Aisne;202;2ème circonscription;02370;Hargicourt
2;Aisne;202;2ème circonscription;02371;Harly
2;Aisne;202;2ème circonscription;02374;Lehaucourt
2;Aisne;202;2ème circonscription;02380;Hinacourt
2;Aisne;202;2ème circonscription;02382;Holnon
2;Aisne;202;2ème circonscription;02383;Homblières
2;Aisne;202;2ème circonscription;02387;Itancourt
2;Aisne;202;2ème circonscription;02390;Jeancourt
2;Aisne;202;2ème circonscription;02392;Joncourt
2;Aisne;202;2ème circonscription;02397;Jussy
2;Aisne;202;2ème circonscription;02402;Lanchy
2;Aisne;202;2ème circonscription;02417;Lempire
2;Aisne;202;2ème circonscription;02420;Lesdins
2;Aisne;202;2ème circonscription;02426;Levergies
2;Aisne;202;2ème circonscription;02446;Ly-Fontaine
2;Aisne;202;2ème circonscription;02451;Magny-la-Fosse
2;Aisne;202;2ème circonscription;02452;Maissemy
2;Aisne;202;2ème circonscription;02459;Marcy
2;Aisne;202;2ème circonscription;02481;Mesnil-Saint-Laurent
2;Aisne;202;2ème circonscription;02483;Mézières-sur-Oise
2;Aisne;202;2ème circonscription;02504;Montescourt-Lizerolles
2;Aisne;202;2ème circonscription;02525;Morcourt
2;Aisne;202;2ème circonscription;02532;Moy-de-l'Aisne
2;Aisne;202;2ème circonscription;02539;Nauroy
2;Aisne;202;2ème circonscription;02549;Neuville-Saint-Amand
2;Aisne;202;2ème circonscription;02570;Ollezy
2;Aisne;202;2ème circonscription;02571;Omissy
2;Aisne;202;2ème circonscription;02604;Pithon
2;Aisne;202;2ème circonscription;02614;Pontru
2;Aisne;202;2ème circonscription;02615;Pontruet
2;Aisne;202;2ème circonscription;02637;Remaucourt
2;Aisne;202;2ème circonscription;02639;Remigny
2;Aisne;202;2ème circonscription;02658;Roupy
2;Aisne;202;2ème circonscription;02659;Rouvroy
2;Aisne;202;2ème circonscription;02691;Saint-Quentin
2;Aisne;202;2ème circonscription;02694;Saint-Simon
2;Aisne;202;2ème circonscription;02702;Savy
2;Aisne;202;2ème circonscription;02708;Sequehart
2;Aisne;202;2ème circonscription;02710;Seraucourt-le-Grand
2;Aisne;202;2ème circonscription;02726;Sommette-Eaucourt
2;Aisne;202;2ème circonscription;02747;Trefcon
2;Aisne;202;2ème circonscription;02752;Tugny-et-Pont
2;Aisne;202;2ème circonscription;02756;Urvillers
2;Aisne;202;2ème circonscription;02772;Vaux-en-Vermandois
2;Aisne;202;2ème circonscription;02774;Vendelles
2;Aisne;202;2ème circonscription;02775;Vendeuil
2;Aisne;202;2ème circonscription;02776;Vendhuile
2;Aisne;202;2ème circonscription;02782;Le Verguier
2;Aisne;202;2ème circonscription;02785;Vermand
2;Aisne;202;2ème circonscription;02808;Villeret
2;Aisne;202;2ème circonscription;02815;Villers-Saint-Christophe
2;Aisne;203;3ème circonscription;02004;Agnicourt-et-Séchelles
2;Aisne;203;3ème circonscription;02006;Aisonville-et-Bernoville
2;Aisne;203;3ème circonscription;02020;Any-Martin-Rieux
2;Aisne;203;3ème circonscription;02031;Aubenton
2;Aisne;203;3ème circonscription;02035;Audigny
2;Aisne;203;3ème circonscription;02039;Autremencourt
2;Aisne;203;3ème circonscription;02040;Autreppes
2;Aisne;203;3ème circonscription;02044;Bancigny
2;Aisne;203;3ème circonscription;02050;Barzy-en-Thiérache
2;Aisne;203;3ème circonscription;02055;Beaumé
2;Aisne;203;3ème circonscription;02061;Becquigny
2;Aisne;203;3ème circonscription;02067;Bergues-sur-Sambre
2;Aisne;203;3ème circonscription;02068;Berlancourt
2;Aisne;203;3ème circonscription;02070;Bernot
2;Aisne;203;3ème circonscription;02079;Besmont
2;Aisne;203;3ème circonscription;02095;Bohain-en-Vermandois
2;Aisne;203;3ème circonscription;02101;Bosmont-sur-Serre
2;Aisne;203;3ème circonscription;02103;Boué
2;Aisne;203;3ème circonscription;02109;La Bouteille
2;Aisne;203;3ème circonscription;02112;Brancourt-le-Grand
2;Aisne;203;3ème circonscription;02116;Braye-en-Thiérache
2;Aisne;203;3ème circonscription;02130;Bucilly
2;Aisne;203;3ème circonscription;02134;Buire
2;Aisne;203;3ème circonscription;02135;Buironfosse
2;Aisne;203;3ème circonscription;02136;Burelles
2;Aisne;203;3ème circonscription;02141;La Capelle
2;Aisne;203;3ème circonscription;02169;Châtillon-lès-Sons
2;Aisne;203;3ème circonscription;02182;Chevennes
2;Aisne;203;3ème circonscription;02184;Chevresis-Monceau
2;Aisne;203;3ème circonscription;02188;Chigny
2;Aisne;203;3ème circonscription;02194;Cilly
2;Aisne;203;3ème circonscription;02197;Clairfontaine
2;Aisne;203;3ème circonscription;02204;Coingt
2;Aisne;203;3ème circonscription;02206;Colonfay
2;Aisne;203;3ème circonscription;02240;Croix-Fonsomme
2;Aisne;203;3ème circonscription;02244;Crupilly
2;Aisne;203;3ème circonscription;02248;Cuirieux
2;Aisne;203;3ème circonscription;02269;Dorengt
2;Aisne;203;3ème circonscription;02275;Effry
2;Aisne;203;3ème circonscription;02276;Englancourt
2;Aisne;203;3ème circonscription;02278;Eparcy
2;Aisne;203;3ème circonscription;02283;Erlon
2;Aisne;203;3ème circonscription;02284;Erloy
2;Aisne;203;3ème circonscription;02286;Esquéhéries
2;Aisne;203;3ème circonscription;02293;Etaves-et-Bocquiaux
2;Aisne;203;3ème circonscription;02295;Etréaupont
2;Aisne;203;3ème circonscription;02298;Etreux
2;Aisne;203;3ème circonscription;02306;La Ferté-Chevresis
2;Aisne;203;3ème circonscription;02308;Fesmy-le-Sart
2;Aisne;203;3ème circonscription;02312;La Flamengrie
2;Aisne;203;3ème circonscription;02313;Flavigny-le-Grand-et-Beaurain
2;Aisne;203;3ème circonscription;02321;Fontaine-lès-Vervins
2;Aisne;203;3ème circonscription;02323;Fontaine-Uterte
2;Aisne;203;3ème circonscription;02324;Fontenelle
2;Aisne;203;3ème circonscription;02331;Franqueville
2;Aisne;203;3ème circonscription;02334;Fresnoy-le-Grand
2;Aisne;203;3ème circonscription;02337;Froidestrées
2;Aisne;203;3ème circonscription;02338;Froidmont-Cohartille
2;Aisne;203;3ème circonscription;02341;Gercy
2;Aisne;203;3ème circonscription;02342;Gergny
2;Aisne;203;3ème circonscription;02353;Grandlup-et-Fay
2;Aisne;203;3ème circonscription;02357;Gronard
2;Aisne;203;3ème circonscription;02358;Grougis
2;Aisne;203;3ème circonscription;02361;Guise
2;Aisne;203;3ème circonscription;02366;Hannapes
2;Aisne;203;3ème circonscription;02369;Harcigny
2;Aisne;203;3ème circonscription;02373;Hary
2;Aisne;203;3ème circonscription;02376;Hauteville
2;Aisne;203;3ème circonscription;02377;Haution
2;Aisne;203;3ème circonscription;02378;La Hérie
2;Aisne;203;3ème circonscription;02379;Le Hérie-la-Viéville
2;Aisne;203;3ème circonscription;02381;Hirson
2;Aisne;203;3ème circonscription;02384;Houry
2;Aisne;203;3ème circonscription;02385;Housset
2;Aisne;203;3ème circonscription;02386;Iron
2;Aisne;203;3ème circonscription;02388;Iviers
2;Aisne;203;3ème circonscription;02391;Jeantes
2;Aisne;203;3ème circonscription;02401;Laigny
2;Aisne;203;3ème circonscription;02403;Landifay-et-Bertaignemont
2;Aisne;203;3ème circonscription;02404;Landouzy-la-Cour
2;Aisne;203;3ème circonscription;02405;Landouzy-la-Ville
2;Aisne;203;3ème circonscription;02414;Lavaqueresse
2;Aisne;203;3ème circonscription;02416;Lemé
2;Aisne;203;3ème circonscription;02418;Lerzy
2;Aisne;203;3ème circonscription;02419;Leschelle
2;Aisne;203;3ème circonscription;02422;Lesquielles-Saint-Germain
2;Aisne;203;3ème circonscription;02425;Leuze
2;Aisne;203;3ème circonscription;02435;Logny-lès-Aubenton
2;Aisne;203;3ème circonscription;02444;Lugny
2;Aisne;203;3ème circonscription;02445;Luzoir
2;Aisne;203;3ème circonscription;02450;Macquigny
2;Aisne;203;3ème circonscription;02455;Malzy
2;Aisne;203;3ème circonscription;02460;Marcy-sous-Marle
2;Aisne;203;3ème circonscription;02463;Marfontaine
2;Aisne;203;3ème circonscription;02468;Marle
2;Aisne;203;3ème circonscription;02469;Marly-Gomont
2;Aisne;203;3ème circonscription;02470;Martigny
2;Aisne;203;3ème circonscription;02476;Mennevret
2;Aisne;203;3ème circonscription;02488;Molain
2;Aisne;203;3ème circonscription;02491;Monceau-le-Neuf-et-Faucouzy
2;Aisne;203;3ème circonscription;02493;Monceau-le-Waast
2;Aisne;203;3ème circonscription;02494;Monceau-sur-Oise
2;Aisne;203;3ème circonscription;02495;Mondrepuis
2;Aisne;203;3ème circonscription;02500;Montbrehain
2;Aisne;203;3ème circonscription;02503;Mont-d'Origny
2;Aisne;203;3ème circonscription;02511;Montigny-en-Arrouaise
2;Aisne;203;3ème circonscription;02513;Montigny-le-Franc
2;Aisne;203;3ème circonscription;02516;Montigny-sous-Marle
2;Aisne;203;3ème circonscription;02522;Mont-Saint-Jean
2;Aisne;203;3ème circonscription;02535;Nampcelles-la-Cour
2;Aisne;203;3ème circonscription;02544;Neuve-Maison
2;Aisne;203;3ème circonscription;02545;La Neuville-Bosmont
2;Aisne;203;3ème circonscription;02547;La Neuville-Housset
2;Aisne;203;3ème circonscription;02548;La Neuville-lès-Dorengt
2;Aisne;203;3ème circonscription;02552;Neuvillette
2;Aisne;203;3ème circonscription;02558;Le Nouvion-en-Thiérache
2;Aisne;203;3ème circonscription;02563;Noyales
2;Aisne;203;3ème circonscription;02567;Ohis
2;Aisne;203;3ème circonscription;02569;Oisy
2;Aisne;203;3ème circonscription;02574;Origny-en-Thiérache
2;Aisne;203;3ème circonscription;02575;Origny-Sainte-Benoite
2;Aisne;203;3ème circonscription;02584;Papleux
2;Aisne;203;3ème circonscription;02592;Parpeville
2;Aisne;203;3ème circonscription;02600;Pierrepont
2;Aisne;203;3ème circonscription;02605;Pleine-Selve
2;Aisne;203;3ème circonscription;02608;Plomion
2;Aisne;203;3ème circonscription;02618;Prémont
2;Aisne;203;3ème circonscription;02623;Prisces
2;Aisne;203;3ème circonscription;02624;Proisy
2;Aisne;203;3ème circonscription;02625;Proix
2;Aisne;203;3ème circonscription;02629;Puisieux-et-Clanlieu
2;Aisne;203;3ème circonscription;02635;Ramicourt
2;Aisne;203;3ème circonscription;02636;Regny
2;Aisne;203;3ème circonscription;02640;Renansart
2;Aisne;203;3ème circonscription;02647;Ribeauville
2;Aisne;203;3ème circonscription;02648;Ribemont
2;Aisne;203;3ème circonscription;02650;Rocquigny
2;Aisne;203;3ème circonscription;02652;Rogny
2;Aisne;203;3ème circonscription;02654;Romery
2;Aisne;203;3ème circonscription;02657;Rougeries
2;Aisne;203;3ème circonscription;02668;Sains-Richaumont
2;Aisne;203;3ème circonscription;02670;Saint-Algis
2;Aisne;203;3ème circonscription;02674;Saint-Clément
2;Aisne;203;3ème circonscription;02681;Saint-Gobert
2;Aisne;203;3ème circonscription;02683;Saint-Martin-Rivière
2;Aisne;203;3ème circonscription;02684;Saint-Michel
2;Aisne;203;3ème circonscription;02688;Saint-Pierre-lès-Franqueville
2;Aisne;203;3ème circonscription;02689;Saint-Pierremont
2;Aisne;203;3ème circonscription;02703;Seboncourt
2;Aisne;203;3ème circonscription;02709;Serain
2;Aisne;203;3ème circonscription;02717;Séry-lès-Mézières
2;Aisne;203;3ème circonscription;02721;Sissy
2;Aisne;203;3ème circonscription;02725;Sommeron
2;Aisne;203;3ème circonscription;02727;Sons-et-Ronchères
2;Aisne;203;3ème circonscription;02728;Sorbais
2;Aisne;203;3ème circonscription;02731;Le Sourd
2;Aisne;203;3ème circonscription;02732;Surfontaine
2;Aisne;203;3ème circonscription;02737;Tavaux-et-Pontséricourt
2;Aisne;203;3ème circonscription;02740;Thenailles
2;Aisne;203;3ème circonscription;02741;Thenelles
2;Aisne;203;3ème circonscription;02742;Thiernu
2;Aisne;203;3ème circonscription;02745;Toulis-et-Attencourt
2;Aisne;203;3ème circonscription;02753;Tupigny
2;Aisne;203;3ème circonscription;02757;Vadencourt
2;Aisne;203;3ème circonscription;02759;La Vallée-au-Blé
2;Aisne;203;3ème circonscription;02760;La Vallée-Mulâtre
2;Aisne;203;3ème circonscription;02769;Vaux-Andigny
2;Aisne;203;3ème circonscription;02779;Vénérolles
2;Aisne;203;3ème circonscription;02783;Grand-Verly
2;Aisne;203;3ème circonscription;02784;Petit-Verly
2;Aisne;203;3ème circonscription;02789;Vervins
2;Aisne;203;3ème circonscription;02790;Vesles-et-Caumont
2;Aisne;203;3ème circonscription;02813;Villers-le-Sec
2;Aisne;203;3ème circonscription;02814;Villers-lès-Guise
2;Aisne;203;3ème circonscription;02823;Voharies
2;Aisne;203;3ème circonscription;02826;Voulpaix
2;Aisne;203;3ème circonscription;02827;Voyenne
